Genotype	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	TotalKernelWeight	UpperLeafAngle
F44	3.8040347694098586	23.897260972898277	10.360962102943526	87.93453272255547	84.88119023676708	31.906720824901512	95.41737067772253	99.66718104395159	15.023030756501349	13.51188477729609	31.080481755629513	41.45034345265901	1044.1431882614643	1016.8235922105204	5.436626152212712	789.5331205657861	75.77431522137239	236.73072013147802	53.88534736120407	4.686300944017978	15.164635399350326	65.29438719658553	163.1003221574643	4.837011139241522	83.32964130198097	7.104449770537369	24.04254860263594	18.14260817575786	7.9344420927524215	216.69803949212945	363.89807625885567	15.590892578176529	0.6436256051165914	49.70957214455514	24.152079528049256	63.93914864760316
F6	4.284883780411246	21.909769384096705	10.629795527637372	87.9687762179403	87.18619993695351	32.14952149287211	88.69448887018885	125.57734406994948	21.64261572290395	10.495049372003503	51.93983496420867	13.528588227850378	1058.5404079153197	1058.175021294991	7.154074495913238	826.8386248781385	94.23840838445486	259.3819143368038	69.60777674390111	5.126485112300651	15.663948046076893	65.93929875061633	145.3867027882657	5.789521240925792	114.46884060019651	6.509087297994598	24.042548602635943	20.307619399972502	7.502741865850071	245.19199797704852	393.1379665364762	18.392667014551044	0.583190253830891	57.434875486611254	41.72526876730223	69.61244131723384
F7	3.9954366648612156	23.68811810962186	9.67906172963275	60.02357396912693	59.70112406046478	32.37010880230072	36.44619483593486	109.69016959229297	20.886444212233776	11.10298445105494	37.61426088555186	13.135716944280158	668.0849897966925	656.7919208477291	6.655460460645344	545.3760559423029	56.40847628725071	255.8523131768501	46.907185047864424	4.25886476982073	15.187275823276	64.60994973442169	84.25080038822017	0.5310732955524102	104.8305172508034	2.3146345556796666	22.209682137913752	13.54195932430175	7.232929224036102	184.4326414755684	294.22253917568815	2.0001513529035932	0.5443315383111148	54.443469951800374	28.80203368488401	46.22398516405177
GA209	4.345522333085296	22.763230889309387	10.313362400362557	90.82669933274146	85.81910421042178	32.67694366456186	79.95533597184833	98.80299912564013	16.25653159430236	11.48273708054039	35.807436034950186	42.064405401808536	1055.199481065153	1025.7704807072437	5.27042147379008	772.9343537860848	76.73742571953395	230.45763699765322	57.16085348259928	4.052406192489002	14.370220583100526	68.51357965230847	142.80093834021955	3.485664867883635	92.9771575460982	7.3221686439399924	21.293248905552662	17.33072896667737	7.3948168091244835	204.46646786590682	344.68732759887365	17.587326507095845	0.5443315383111148	45.431378895129995	27.55723180459039	66.93473941287647
GT112	4.4151093203450325	23.866068490746017	15.844456456208098	89.40398060939677	88.80522401910159	34.0231477600542	76.26895115310592	105.42177571232942	18.87343461086726	11.341740493378541	46.781404192587786	9.117171392864176	1074.3897938854516	1078.6690132030144	5.215019914315869	753.7893715197803	107.57170586111539	197.29128656249497	65.61749312681096	4.3544884514662865	11.761107727231895	67.7284787759069	153.90581034511794	1.7682332989547411	93.29022026063518	6.7136022267826965	33.206880926246875	14.08321213035541	7.9344420927524215	159.81164822160918	261.5450791260042	14.297371539926107	0.5443315383111148	51.54324505864931	32.570795522639365	46.75584735845669
H105W	4.023516928247886	29.06054039109992	18.06814382047719	72.92791908903261	70.60886824459575	38.745250182462634	61.525078997734845	138.29833538713407	23.61206683448154	15.639421749837513	78.97205893391637	31.678735870152558	861.0072255215431	828.2928740638533	8.262105685397449	779.4397853330437	82.17769853347347	239.27661610293296	57.16085348259928	3.723899949619041	14.400246830032152	62.7762512190083	127.7962093502611	0.5310732955524102	130.80562708256392	6.233574276926879	25.41719845117758	13.812585727328578	7.77255450766404	166.72765756260895	311.001406391614	7.066344824951944	0.5443315383111148	64.36429694848837	56.47166219119144	40.2798020042485
H49	4.643299787003188	23.61477117017503	12.082472025056305	73.95809790112591	72.88809837262312	37.74115015327663	58.54636484063792	129.90145091418267	21.652180331447674	14.76149838130963	78.3079160663232	21.520661423952472	874.4503527465463	851.65735531046	6.766263579593765	755.8176035682662	93.99532464605024	212.43813504170834	51.92004368836693	3.799059957235012	14.861969539090168	68.92648041746634	130.05481361776353	2.820507846432195	112.15748464002903	5.8707094879225075	22.024808624484965	14.001048388871668	8.150292206203597	210.58547951231705	305.08677767325594	9.748894817225413	0.6220489693506671	60.186560999790004	65.50456966659829	37.66643930817757
H84	4.675268353168755	24.438919385427226	17.024957818835055	77.3569557492375	74.87327899241366	38.90175114744691	44.740196522562954	119.08099778309217	20.269503019988875	15.790076682591817	75.25050591723486	44.344190407861944	933.7809762744662	882.7694540935255	3.940784046409028	611.2534063616494	65.74539675480867	198.04416259704027	62.938032864377405	4.357120290251658	14.646084980858642	65.36660426062771	126.44322746448077	1.304420020926048	108.06971719238574	6.669012023732124	23.813440294545668	10.56506889100662	6.531416355319784	174.098400045499	268.7759096311929	5.300889962830727	0.6609076848704433	57.91464828136671	58.39236844889041	56.36514701980045
H91	4.72262876677917	24.97588283586061	17.238917586710613	75.91001565035535	74.461852508642	38.830506792524666	70.91599260533727	140.9627988400287	19.415751823566655	14.154666293056696	71.50510059392334	16.719768701459053	891.9943614327822	873.4364036145118	7.818893209603765	786.9030140005168	83.33578820958412	238.50342228667742	67.642473071063975	3.9267790187417773	14.769824650871316	66.12634867041224	142.32885964679525	1.6612550540283555	117.23421260490277	5.943282445723382	26.333631683538673	16.248223354570047	8.04236714947801	191.84600634518569	330.4147551926461	8.497038154164459	0.5326445139676778	62.0010215844166	54.063900870423495	50.55902860844573
H95	4.009163321241337	26.038117084945252	17.649140038004244	77.59083371219181	75.3843980366531	37.27522218526284	58.07060992661103	132.1742299149041	22.34963471225634	15.259572412583845	67.19323165250677	27.203366144662667	924.7392548836926	892.9597429337541	7.486483852758503	727.4496561667727	91.13202316502944	219.48668538929016	65.67716939822685	3.9300159989446986	13.542585470428392	68.16258415212877	128.63857753749065	1.9531686285037115	105.50801232926513	7.394741601740867	25.41719845117758	14.35383853338224	8.258217262929183	240.61025514416696	320.8947827589711	11.716098144892625	0.5326445139676778	55.8396299147619	49.55286778864289	57.005323259102504
H99	5.072567116537185	26.684838464847303	14.827041516482696	71.7161061095141	70.66601588939066	34.3479130777855	35.27608893140418	117.3846935914606	21.23150853126166	12.090478400780025	55.58623618224655	16.16749326244269	833.72363345123415	825.0711039339756	4.328594962728502	637.1233504359552	69.58455079243981	192.99792837176122	54.89666270390462	NA	NA	NA	105.07003530863719	1.9341929672708706	101.84763281386105	7.104449770537369	24.958981834997036	14.624464936409069	7.77255450766404	188.96090916489223	243.19310218892878	4.722863125563485	0.5443315383111148	NA	42.01220137433678	48.29962545229007
Hi27	3.905420232960065	22.16707946135752	10.885534120213459	89.1396803951326	89.11404618881792	34.280934108397815	91.61133136550734	115.66195509087079	20.791617404176808	14.506659253834107	50.2277230106354	6.726717220711915	1026.0987075678154	1044.8776725761547	6.710862020119555	839.437283107522	67.05426071099085	222.85271466023235	66.3322706225059	4.338216790622773	15.009122883696712	65.74615546645259	158.85161391664565	1.3672230923531834	100.05757206715383	7.975325264147861	27.708281532080314	17.06010256365054	7.556704394212865	175.0268687718087	304.21068651816194	13.087179252054622	0.5443315383111148	61.84899272356398	40.662847206625784	70.45137796356947
HP301	2.5177134870638125	22.256441061686115	12.439948843494243	76.01845552531253	74.19051558863876	29.25513099956769	69.48872786325657	129.42248790416073	24.831075779819045	13.48973941025571	39.674104075985596	24.46634181730662	876.6180664103293	857.0602691028749	5.492027711686923	755.6298782467205	79.18424698513353	230.7474712825455	49.299638791250764	4.283521022965719	13.29533938436617	63.54607559626642	130.76293165789997	1.9246562902203657	115.46130576720452	5.290125825515512	18.31484090037911	16.78947616062371	7.556704394212865	207.39379248768765	356.14680473428155	14.100587026913491	0.6596771598056255	50.51508675787455	29.076322418402015	41.0123804538307
Hy	4.440894041540837	28.67835299197721	17.395440727777277	77.6450536496704	75.42612645210725	41.73758951253474	56.64334518453033	119.81570682271686	19.90098231451533	15.57093513294903	70.30252867112836	41.256681723736975	936.1629115304149	895.0319021939565	6.1568464253774495	647.3848572507155	68.48591145150125	203.46256672416092	49.299638791250764	3.6425742653906426	13.449041200223263	66.23246242073783	116.36453150845892	0.8097898944860014	107.91930897258618	5.652990614519884	19.46038244083047	14.08321213035541	7.448779337487277	171.9838246617688	287.8766460801592	9.748780396602093	0.6047575083400404	57.91273876213492	53.30220746798958	48.58616570988395
I137TN	5.633776551188794	24.00496038031371	12.472196731833542	81.92651690309101	80.80082521558472	37.777682735806664	64.71997921500923	122.2945631106889	23.361907697752677	10.814980325817452	66.486966192239	18.59580883279275	971.4629083502296	964.1601794191082	5.325823033264291	782.112616112223	80.94129113794058	224.42163933346032	72.65105749510505	4.2852103776349	14.750658514836662	66.87212797068086	130.3529577368912	3.198866033096124	108.62263248514198	7.394741601740867	22.667898754094303	14.08321213035541	7.502741865850071	185.2452818850439	311.65881519251326	13.490353010259579	0.5443315383111148	66.57112624244728	65.77714372413567	75.5913869928271
I205	4.808783073164413	25.25063453662697	12.776781799270244	74.82561690078346	73.53930698063094	37.68066795325633	50.22065384516722	89.60180385042287	15.837629212668684	13.73533106019214	42.11488561829476	22.04603450267239	881.759674144174	864.3748313242824	5.824437068532186	644.9319896182556	70.22992235357756	231.97510055443038	57.16085348259928	3.7922761770772966	14.37298292307925	66.9314101112472	112.82394130777672	1.492411952038429	80.22433269562313	6.161001319126004	24.271656910726215	17.33072896667737	6.90915405385934	191.8004058645302	314.1136209971988	7.00858329926504	0.5443315383111148	46.3125602803832	30.65337773390804	57.52799579831668
I29	2.837814609288566	26.66122957939238	12.856095940899142	66.47574652907977	65.61626891653582	33.453915290583	55.92971281348999	108.69571758380928	18.67869062420527	16.33355647538146	41.77591274003825	13.19452853065921	763.5195079420298	757.1988688330223	6.710862020119555	677.0592232825409	71.34921293252205	246.66397480272428	55.85065103404119	4.154817920203086	14.256371708089134	66.67971461572952	114.24017738804963	0.5310732955524102	97.2392794813278	4.709542163108519	24.271656910726215	18.14260817575786	7.3948168091244835	203.7974676303678	323.01755729816125	7.98906106409672	0.6609076848704433	43.73185754697988	29.951773454652916	34.53040407289244
IA2132	4.550767642159698	23.196777470229854	9.623206496354992	69.40362315292391	67.89549904456318	34.974968794891474	43.544275529303945	114.44235675341424	21.40836699737145	13.610408286018785	47.63602328199836	16.075683920333717	805.2807621341753	793.1136553557022	6.046043306429028	605.5261378706923	81.42282814302254	269.07758214825725	65.02206817394782	5.124626759376746	16.865387629021107	60.98250777336267	117.87448073094967	1.3672230923531834	107.59224383584522	6.378720192528627	24.042548602635943	14.624464936409069	7.125004167310515	241.6971988190466	345.0720871360031	12.431444809498885	0.49939961637186614	55.24745170288605	38.104532336233014	38.18911184739176
Ia5125	3.661854775612437	23.101659667930548	11.642334436218384	71.21765631807372	69.90457235944437	33.61758319621027	34.11677853659743	105.47063090961528	19.215368080963636	13.09220578321077	43.98427019223591	20.128088311478358	847.6529023284029	825.8707713728122	6.101444865903239	609.064601906626	55.579312785843996	146.0117704315639	54.89666270390462	NA	NA	NA	88.60072774973274	4.358118825499963	94.36167477550643	4.348997561773045	26.333631683538673	15.165717742462729	6.855191525496546	144.37338180671256	205.72300253936442	14.844374591151272	0.5443315383111148	NA	35.115322778090025	27.05985588120188
IDS28	3.1416401941232666	20.43076662364594	8.357873512201554	74.82561690078343	72.6710288366205	28.803876621765866	81.50486169018114	112.39870440497393	20.04640596206875	14.195398835807831	35.15065669095461	29.0994410161819	876.0665673838766	848.8890915399255	9.037727518036398	649.5031795789405	57.25107846145881	211.61535154105565	62.40166327683163	4.48100270115713	15.267858798679711	66.94197801564411	140.046697537147	0.5020022616245159	94.12213475413921	5.943282445723381	29.082931380621954	16.51884975759688	7.988404621115214	154.74949823882355	282.6217601056537	15.94254298736924	0.5687010111538591	57.349704766310005	27.410252859191033	48.49738169180176
IDS69	2.9823002954763145	18.871547869608406	9.161880718323674	78.07881314949917	76.63254786866806	27.595454131683365	44.51159487684444	118.33828096738897	20.38903909363843	11.241102366180034	38.25415356132905	23.696131111724565	919.9042931955469	897.3358043088261	4.771807438522186	606.4059708258138	76.7894857464616	196.27269041727521	53.88534736120407	4.117869975182921	12.976694937289844	66.53524057501599	86.62357382272825	0.8633391887121589	109.42365533348637	7.249595686139118	22.209682137913752	17.87198177273103	7.826517036026833	151.7656944250014	275.2915863674261	13.80252591666088	0.583190253830891	51.52224651532166	31.004694910432796	57.346790785600355
IDS91	2.6506956979011758	20.570765584574644	10.001858462708128	73.47011846381855	71.36861162060487	27.438296224511554	48.27632932488332	121.55037798067582	19.64414253969324	12.534904043246481	36.41015682528178	30.378362548912445	867.6145887521834	833.5797022650823	7.32027917433587	692.3896459854157	73.1192538480622	212.00017201081536	49.299638791250764	3.829839519025861	13.991935744761362	63.96464123138123	99.8897214778618	0.8633391887121589	102.35947196850725	6.611344762388647	23.584331986455396	20.848872206026158	7.3948168091244835	192.7208699760314	312.23076085146306	13.564077028458792	0.49939961637186614	45.798725200362945	27.95839271787362	43.055288754900765
Il101	5.357992620039405	21.853465943880312	10.53554323413654	70.16270227762425	67.35282520455667	30.751576639607766	28.526400819278933	113.63215032230242	NA	11.623501813954551	42.3975465450347	26.025235188813376	803.1046424242121	778.1528763924157	5.713633949583764	653.0756657669945	47.90764530183817	267.035209846152	53.3025520962503	5.328801957070005	15.071745985660849	64.71936095773458	103.01750569579013	2.820507846432195	106.99000845075504	5.9904927996416255	20.835032289372116	14.624464936409069	6.74726646877096	219.76399698193245	365.63152291491116	9.039028682925087	0.7878515938613166	49.801122147281276	32.575629230839105	60.141358494387624
