Gen	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	UpperLeafAngle	TotalKernelWeight
2719	4.493276172	24.99313244	16.56060522	87.61920389	85.8482251	35.15150331	69.21660607	120.5364281	20.33589725	12.52390655	56.88471165	24.63928564	1035.91164	1022.251293	5.807913022	815.4556574	96.64224116	221.7746592	63.48652362	4.854493194	13.97430802	66.31291912	142.8753899	2.498168262	105.385678	6.939490886	25.08170131	15.75923398	7.61130678	188.6092418	326.7151172	13.73502266	0.580307995	58.56014163	61.04918357	42.08980257
2720	4.901268293	26.17380519	15.65437735	72.85741621	71.42992979	35.43836123	38.9170518	127.3375847	21.57040706	12.45734645	62.89635965	23.61768381	849.1852069	831.6547892	5.541720078	633.6445167	76.95179522	212.571127	56.93479991	4.475040927	14.09055698	66.80134107	110.4651063	1.914812704	111.9989109	7.115259898	24.59144249	15.25986497	7.567295789	201.228626	282.0376463	5.952917104	0.56949231	60.65881251	48.26793178	47.66298949
2721	4.621684256	24.69952286	15.80711515	73.02591489	71.51595026	36.25741627	68.3181272	131.5697361	20.44994144	13.57651139	63.82001485	25.38358397	860.5077707	836.0602599	7.646476349	710.4423777	76.35061365	215.6722455	58.02216282	4.163972401	14.2961617	65.95032726	135.3783135	1.411264211	113.2369856	5.870834887	24.54659112	16.09756793	7.74468216	188.5194863	290.142615	8.16101447	0.561283795	60.06560125	36.00571033	47.93507904
2722	4.571327809	25.36586015	15.69868551	72.45115565	70.68372177	36.53357673	51.33866911	128.7818386	21.02972819	13.67788449	66.24469554	23.73987169	848.5781956	825.3264428	6.825244004	657.8527301	84.61693885	214.3446767	60.04653985	4.027721874	14.23412158	67.04275924	123.1325992	1.271038817	112.1349145	6.462943271	24.72351162	15.96771951	7.580941533	184.7735777	301.7040783	9.116689052	0.562134337	60.20227715	56.03939425	51.04748365
2723	4.620604209	26.17259167	17.06013381	75.64614485	74.20227243	37.05269835	60.88839968	136.219987	21.0463705	13.80913548	69.45383792	24.45439186	880.1797399	854.2145714	6.658262906	734.0344055	81.49833426	237.0138995	61.68556508	4.106300174	14.06935346	66.40498079	133.6954389	1.522011503	114.1476038	6.380697884	23.92868218	15.34296498	7.678611643	192.4625484	311.7412169	7.598414338	0.572199726	61.88395222	51.7006481	52.031617
2724	4.878242113	26.9407345	16.50105274	77.1006878	76.24520446	39.71671967	66.00313731	122.4083912	21.17539384	14.67451327	72.02853238	20.57868023	915.0558649	905.5913338	7.427510941	727.628945	88.7780052	193.874801	63.27701884	4.005621616	14.02143073	67.14284247	148.8985154	1.849845377	107.9552816	7.213748089	23.5907668	13.90893021	7.752822406	162.0956422	273.6824319	9.709722996	0.574378436	62.27802535	72.64948159	55.85652843
2725	4.616272401	25.23015758	16.15145504	75.49219422	74.02186602	36.68098078	60.23327651	125.1034223	20.89001114	13.32070387	64.57387556	22.8559197	881.9818705	865.5385151	6.676821967	692.0430856	84.43166675	221.2341317	61.81225779	4.533718219	14.47005015	66.39924451	129.6336955	1.681956411	110.3081806	6.166205973	23.58322547	15.74489485	7.5726352	193.5276556	313.8977121	10.39494751	0.578633286	60.28189192	56.79266318	48.82922182
2726	4.329957653	25.55758852	15.230631	75.39359848	73.86830435	36.65996353	52.514801	130.8303866	21.50197988	14.00030745	64.77034775	22.75063141	880.0381511	860.5759026	6.807702215	695.6810505	86.42856808	220.7361088	60.15090392	4.222981735	14.01166509	67.31184093	120.191733	1.994155694	112.0722789	7.02952625	25.52093078	17.03084489	7.591395335	212.440798	322.8091654	10.83442085	0.567688678	59.4931545	53.01113619	49.66209897
2727	4.618091273	25.99940431	16.11324878	88.59900556	87.58583879	37.27938078	80.34165353	128.7501054	20.86777397	13.31061496	65.97126604	20.6292792	1023.295656	1023.702607	6.033298691	842.0608134	89.76570524	231.5880384	64.32241647	4.500967063	13.94366541	66.19096889	153.1586338	2.955789652	111.0619229	7.361008537	23.69637015	14.75666828	7.585828955	211.6515875	344.4371816	15.13785047	0.593289875	61.19873462	64.49443368	49.94770719
2728	4.6025997	25.66696372	16.03746544	83.79446549	82.77189214	36.46818975	71.34260432	128.4428739	20.77127429	13.09837286	64.38343927	22.98319455	974.1620358	964.2633775	5.817206972	777.5015294	91.39365003	232.2212009	64.86766381	4.421378836	14.04760989	65.94780008	140.033968	2.557067783	111.7250203	7.593954527	22.77799967	15.22605936	7.56384798	206.0616103	339.4487015	11.49399134	0.588941305	60.48489139	62.83518505	48.66233324
2729	4.646234813	26.55732693	18.46498043	77.75265163	76.08278913	38.34514641	62.05689948	132.7569812	21.25411657	14.57257596	73.64760554	25.40758041	913.989585	894.1281944	6.763093506	713.3724521	86.56180208	221.8007136	63.04717874	3.958606718	13.88640023	67.18245818	132.9211683	1.620308328	114.8277527	5.737743822	25.0705952	15.53523166	7.621693069	187.3697309	302.9454308	8.430508964	0.578595996	61.97555158	57.64411835	56.24138988
2730	4.829848922	24.99056547	16.38111481	73.50597612	71.16187571	37.07708664	51.2947664	132.5255167	21.22788207	13.12449895	71.27260567	28.40651702	869.5237003	830.5662361	6.0965474	641.8483606	78.82285548	235.94941	60.3226509	4.044714244	13.9137684	66.5086078	119.691731	1.272681855	115.3871049	6.581423161	23.71342144	14.57843355	7.516763308	187.2460293	313.7478144	8.337937867	0.58093791	61.09426102	51.77257114	54.41495175
2731	4.282557476	23.86069815	12.22099543	69.77024961	68.01872718	34.91125577	37.35327616	115.1854898	20.76232144	13.04601416	52.4697942	22.1958415	820.06335	797.4696311	6.380649801	605.4154861	63.49591309	194.1422765	52.83658873	5.721296849	15.51180521	64.11399547	101.8283236	2.471981626	107.2802374	4.969075863	23.65784422	15.44813414	7.429572907	179.3743812	273.3111923	11.79174496	0.616339937	59.59315645	32.59083274	41.22217522
2732	4.581299141	28.03205824	17.57268884	77.47128536	75.94829345	40.9828237	62.56348474	132.1594354	21.30255549	14.97983726	75.19556346	27.46072693	921.6598833	894.5493637	6.545105237	723.7310205	83.89671885	244.5634449	56.47049923	3.939318483	13.83551286	66.75123213	130.4354879	1.435313186	114.7936924	6.727254074	22.18264552	15.55675592	7.616671374	201.7608394	337.8229781	9.291630313	0.586000527	62.59820766	55.74615281	57.40792875
2733	5.322971184	24.81698766	14.00592391	75.52838753	72.38075385	37.10101684	47.61933527	117.3529547	20.29431686	13.22625489	63.99730135	35.00547883	914.0609475	856.886234	7.184457993	673.6721807	80.23368852	222.6026204	57.83411132	4.40953353	13.65623837	68.46268862	140.1718192	0.57414456	108.444924	7.089685201	23.20280283	14.99862106	7.60821929	176.0110985	311.5905827	7.198373813	0.555870658	60.57620774	44.39661366	49.42655597
2734	4.617347782	25.74514437	16.90232334	77.57233525	75.50224032	37.51068792	66.28545499	130.8559136	21.1922575	13.84425138	69.17928489	27.46554317	913.5309876	885.7896573	6.666183665	716.3335008	88.41957042	224.8724832	59.91127503	4.479992664	14.423983	65.94093661	135.6157011	1.863610265	113.8340247	6.380639073	25.05818015	15.86117164	7.588270261	197.6070582	318.2926	11.87181014	0.57696152	61.21443372	57.81621875	52.6106
2735	4.981934001	23.85134978	15.71823496	76.01107773	75.25401812	36.91178098	71.55569989	136.0552529	22.14240168	12.91798102	73.32746492	16.83109723	891.1971631	887.4927154	7.192384603	714.7385004	85.85052392	234.7229734	65.86777151	4.652173376	14.34837629	66.60707398	143.5435993	1.473327382	117.5658442	7.081059786	24.33867576	15.08524321	7.637050208	214.3135216	326.8515934	11.1570845	0.571045201	61.8871466	62.75491516	57.21890838
2736	4.592833945	25.65071388	16.30026361	78.170327	76.47853134	37.16101097	56.4145297	123.216296	20.71252322	13.44740004	64.4093798	22.20590306	919.9534737	903.781342	6.503007443	737.6747749	86.5420104	219.8326792	64.29479413	4.435252469	14.1220965	66.40300404	129.3905905	2.024779036	109.558414	6.308008752	24.37400147	15.64533662	7.591751689	198.1815505	316.4966523	11.66991675	0.5779855	60.53915463	58.0079333	48.8557724
2737	4.652614844	25.94201818	16.0633484	85.52622741	83.83120948	37.0470811	78.48719275	125.7514973	20.62410435	13.18828968	63.54803751	23.26850612	994.6752103	981.7719895	6.233448924	820.9562413	89.60465787	225.6131147	64.24150765	4.443019126	14.0308616	66.45278494	149.3349364	3.133726676	109.4388994	7.261876842	23.11086447	14.73806909	7.605066504	213.0489097	338.9738885	14.85710664	0.587528044	60.53396377	64.39810293	48.28918316
2738	4.833311908	24.81749952	15.23308741	81.84961172	80.38502049	35.9699113	64.45156422	131.9855228	21.12587318	12.47251447	64.49630704	23.67460092	957.3338778	940.5336352	5.765177864	733.0713272	86.5348564	232.9274141	60.91338454	4.2562092	13.83975265	66.76092398	135.8492982	2.04962919	113.1097438	7.480059618	22.70095523	14.69696643	7.539134747	205.278325	318.334487	8.597614764	0.580400686	60.34897265	59.45477494	49.43640199
2739	4.30168531	27.90923975	17.42299687	74.47377572	73.50559866	40.12838454	70.57030547	127.8678347	22.38180547	16.00274974	77.81456219	18.3974515	878.9683292	863.1894281	7.685266783	731.0780956	85.92700255	216.2288003	64.19947792	3.910272651	13.94862213	68.1497746	150.8793273	1.215641804	109.5061701	6.475741003	24.90028278	14.49288168	7.818064722	180.2160536	293.4294757	6.401992423	0.579969961	63.42678726	72.61916501	60.07578287
2740	4.511581274	26.20814378	16.19471407	88.04374657	86.68321458	36.99335771	78.29216567	125.7395274	20.56764709	13.25059813	63.10583422	23.19809282	1023.425598	1016.312138	6.095913002	825.3658912	90.13087969	224.7715175	65.3855925	4.493681621	14.00818011	66.2561937	144.9512978	3.022166863	109.3874443	7.416122375	22.46999951	14.67059606	7.602980639	215.3032273	338.6760363	14.90993982	0.585797988	60.65109888	65.63959432	47.48909227
2741	4.384048274	27.46783622	17.83665272	77.66386234	76.61689587	39.29588957	73.85622609	128.2240826	21.98665633	15.32338205	76.40968365	20.04097607	913.0780745	898.9906871	7.257759221	749.2636483	84.19361471	213.1877734	64.06895286	3.951314889	13.85428124	67.77578031	149.9991513	1.730903145	110.5522061	6.491475511	24.9660211	14.43765278	7.755371661	186.7597909	300.1403723	8.23089654	0.580416403	63.01214435	68.28685575	58.6641827
2742	4.355222593	25.72095444	15.41016891	88.46050867	87.10907366	36.3345258	76.78984826	122.953369	20.1585115	13.11066963	59.85984521	23.40109451	1019.392111	1010.012302	5.935488888	832.1770382	93.22572057	222.235343	65.09491635	4.569395285	14.03629036	65.99763018	141.1074788	3.826391734	106.8709164	7.557032213	22.20881521	15.09793728	7.615289749	214.3447216	340.6033313	13.4771404	0.596184094	59.63892636	63.83046345	45.0115128
2743	4.367162258	26.42974773	15.84628932	74.54432951	73.32356839	37.79566169	62.43266179	125.8153524	21.41281304	14.58986327	68.70416947	22.89470998	876.1032909	853.2174326	6.976299441	712.0855378	80.56377946	207.3902568	61.55051252	4.156437463	14.14784526	66.82898138	136.5961555	1.31798486	109.8843567	6.707476214	23.88733154	14.74554888	7.722976775	185.3221118	291.1667211	7.555733984	0.572389338	61.48436243	57.52882669	52.87739093
2744	4.550054254	24.87776361	13.91592657	76.61502585	74.56918275	35.60903168	56.29655431	121.0610391	20.65908908	12.83438269	57.17575027	25.01668864	895.2395143	869.9345131	6.171362409	689.5351131	78.10526595	212.7087206	57.57721023	4.974104483	14.72974573	65.47532736	125.2761091	1.959943217	108.9075145	6.183266765	22.62623208	15.10715946	7.523263387	196.9070825	315.853242	11.78660228	0.605799239	59.3752603	50.56237996	43.72257168
2745	4.357497508	23.80531147	12.69759528	69.92769225	68.45175759	34.47021053	45.96717919	117.8094841	20.67137823	12.31673232	55.29551932	22.51189075	812.3281044	788.1530827	6.534515389	569.5449612	73.49136837	182.4976018	56.24313967	4.334209885	14.75523717	66.0590738	108.4158905	1.17943129	106.4531135	6.154882703	22.84665234	15.0595354	7.486529926	157.0800156	265.5245327	9.143084705	0.579669678	58.35839773	51.94806991	43.3193847
2746	4.514584743	26.1511273	15.95987383	73.55637564	72.07510974	37.26565137	53.56516783	128.4505124	21.12148399	13.47141341	65.64191744	21.79361675	858.8365431	839.3940475	6.71987092	664.0181112	85.41538609	221.8157759	60.17937821	4.192161092	14.25705485	66.52163496	130.2806706	1.305386897	112.6830198	6.451251283	24.04041886	16.3677876	7.565617032	188.2059949	312.867672	9.604076861	0.572547046	60.07251983	57.19846636	50.22305908
2747	4.596993548	24.42064814	12.92838661	72.21943069	69.92498204	35.0882517	48.32356804	121.1935872	20.90870611	12.98559133	54.81899317	24.09010828	845.4600303	818.3791091	6.187584881	646.3649614	71.82498382	216.9462278	53.80141926	5.385589001	15.13891173	64.57644999	121.3967541	1.579118346	109.7436463	5.772327495	22.45136005	15.12042732	7.446050399	195.3092972	316.9853354	11.83641028	0.614955495	60.69815224	41.28276846	42.55427933
2748	4.47006809	24.97922403	14.778859	74.3095524	73.12037851	36.05889074	56.46159777	123.075742	20.83849378	13.27017981	61.32390305	21.38802719	864.834453	850.2950265	6.570492227	679.2879718	81.938854	224.6162087	59.82615097	4.298752767	14.33886301	66.60220051	125.0968894	1.693427725	109.0098965	6.213264662	23.44117755	15.5738016	7.55877818	193.1974646	313.9120537	10.27339032	0.572886535	59.60103443	52.96875514	47.09369507
2749	4.975859645	27.37386184	21.81040112	77.08998241	76.50074255	39.13056939	67.53583447	135.3266533	22.27221321	14.53057339	86.55883275	24.69251775	913.3530909	903.1682852	7.265815117	754.5235197	81.24331606	205.4357102	68.39193118	3.582772663	14.18191548	67.11862827	139.7121303	2.33683632	119.6976256	5.956380739	26.97447453	15.39785534	7.729448806	172.7160066	298.2427906	11.04687054	0.590781486	64.96796647	61.51246017	67.66309607
2750	4.428015138	26.08530136	15.7893428	87.95301784	86.24140476	36.52597228	78.18472172	124.5446678	20.59084031	13.21038749	61.353764	24.43552015	1022.17478	1008.230223	5.865410804	813.8976871	89.65031717	225.4131745	65.54829499	4.495960141	14.0184255	66.12724013	146.5822685	3.098411855	108.5327387	7.386357732	22.79536023	14.57704929	7.587391033	213.5110285	339.5175764	14.47696712	0.590940154	60.36111233	65.09540878	46.29456258
2751	4.377238836	23.68587136	11.87399467	68.16384843	66.19437299	34.66987467	41.07478114	118.9503475	20.97370816	12.71667235	53.44803647	21.59271698	792.0903222	768.853263	6.597358674	602.0336388	64.8139787	207.0652932	49.80653478	5.993305513	15.63616312	63.70285464	109.8750455	1.29804159	109.8920339	5.375051524	23.33129063	15.59675754	7.450300664	177.6866764	292.0992813	10.41680231	0.639946172	58.5591151	36.35741832	41.6728948
2752	4.46026343	27.16709029	16.71284245	76.16513218	75.2549853	39.60268144	70.65692097	125.8975542	21.58461064	15.38872848	73.72021214	20.34282072	897.9322678	886.2875825	7.159131793	738.3846343	85.26313809	213.55544	64.7789213	4.01608962	14.05622937	67.15997011	146.1525744	1.696042504	109.7180774	6.868906007	24.1789031	14.73062841	7.757264648	189.7791695	297.6209509	7.517069766	0.57724905	62.59745948	68.45602865	56.76945764
2753	4.68286944	26.16602563	16.58126136	82.06101576	79.34784881	36.25039712	68.45634706	130.6613059	20.66486155	12.38907249	61.89382914	29.31308419	961.3774817	932.9256109	5.828497844	810.9101123	93.8328403	256.0626447	62.88703324	4.125669848	14.43694716	66.15966442	139.844226	2.653460139	112.744479	7.1392543	22.08304901	14.4911903	7.563995764	225.2648907	360.5090348	11.54499406	0.573983728	59.63520317	54.27101384	45.87123321
2754	4.594054239	26.39129204	16.67846234	88.72306345	87.43866534	37.70215088	79.97989206	125.6860561	20.71403214	13.20398819	64.90974189	22.89971878	1030.184567	1022.281571	6.067977246	838.1269546	94.29690048	225.9363721	65.6231048	4.53363387	14.04430997	66.11105213	151.7840477	2.925069883	109.5915602	7.523168321	22.30949932	14.49721389	7.598580238	217.9608127	339.909798	14.21055334	0.588418934	60.94264046	65.26541593	48.69452679
2755	4.548581006	26.11763059	19.75480766	80.81544568	76.81056432	38.32287701	63.10770708	151.0602818	22.95235532	14.89911253	97.56831878	32.70353315	971.6525983	918.761144	7.19727803	850.450739	92.6591682	263.9178377	60.08918653	4.513025227	15.05481857	66.48879618	145.3930285	2.824873573	129.0134421	6.307998806	23.94105719	15.17530369	7.715973217	212.6797251	367.73011	10.45433756	0.557832173	71.79155722	58.30258995	75.28552174
2756	4.531185218	26.73348575	15.89105355	89.50434236	87.88652613	37.21452956	82.15852365	127.1013885	20.64963313	13.37670558	64.29302412	24.52143835	1042.924534	1034.489164	5.889391153	834.7367245	91.14234176	227.4044963	65.01744916	4.404366115	14.14905593	66.00400415	152.9258396	3.006385084	110.2954924	7.452999634	21.91871932	14.39300356	7.600445085	216.9924389	341.0898823	14.34030514	0.583889971	60.79843597	65.17829811	48.62096201
2757	4.335997288	27.26046791	16.48463296	78.62323063	77.65967905	38.33794682	65.7977472	124.0994464	21.13050304	14.49533674	67.34646586	20.01273653	910.4598346	900.3355283	6.711413611	745.4267089	82.98352115	223.0947319	63.91489841	4.213020549	14.10696693	66.70233509	137.770472	1.47314497	108.6857083	6.786608508	23.62782533	14.7419287	7.692855327	195.4108712	305.2116481	8.085825635	0.583411372	61.76508845	63.397641	51.33643661
2758	4.553733303	25.97122685	14.60855597	64.61556014	63.25671385	35.70127588	42.17032681	125.2239466	20.07894776	13.63055558	57.54577861	25.4583523	760.1216359	721.8496846	7.525140631	644.0397913	64.00889512	209.0395646	54.97317938	3.768392735	14.06394242	67.65242613	105.8848848	0.609082954	106.6560362	4.889714803	22.74764294	16.4142907	7.702032878	157.5400585	260.0373087	4.534002546	0.542273077	57.7465887	27.8344971	43.10139041
2759	3.409721248	22.69303058	13.13993378	75.40819566	73.45049162	31.56001005	63.7425276	125.8038729	21.4819832	13.52280301	49.62127993	27.06108699	881.5876238	857.6281042	6.532882428	706.96892	77.74511972	217.0949806	56.24211183	4.217113671	14.12620266	65.72609768	125.3832011	2.058051925	111.4793425	6.204974252	24.56382564	16.72615817	7.559414968	196.8226383	320.8406773	14.78468184	0.591562368	54.9488538	49.57060426	38.21273271
2760	4.630584347	25.1612029	15.65256547	72.63224258	71.2240578	36.51058676	59.44676888	128.1188476	20.68627951	13.61486696	66.36676577	22.57075099	841.6907898	823.5025411	7.262417414	713.811278	77.704653	216.8459402	60.26979368	3.924212607	14.41700661	66.8313338	127.4278961	1.394347886	110.5723945	5.638814303	23.82560059	16.01199467	7.743655565	189.4194745	294.9847331	6.625421215	0.556144951	60.97874145	43.44010141	50.68520413
